file_id,user_id,subforum_id,num_contexts,label
14279572_1,576945,1380,0,noHate
14279572_2,576945,1380,0,noHate
14287043_1,576945,1380,0,noHate
14287155_1,580977,1380,0,noHate
14287155_2,580977,1380,0,noHate
14287155_3,580977,1380,0,noHate
14290034_1,582839,1380,0,noHate
14290034_2,582839,1380,0,noHate
14290034_3,582839,1380,0,noHate
14296279_1,576945,1380,0,noHate
14296279_2,576945,1380,0,noHate
14296414_1,577081,1380,0,noHate
14298546_1,573146,1380,0,noHate
14298546_2,573146,1380,0,noHate
14298546_3,573146,1380,0,noHate
14298826_1,596138,1380,0,noHate
14300125_1,605798,1380,0,noHate
14300445_1,572249,1380,0,noHate
14300445_2,572249,1380,0,noHate
14300799_1,576945,1380,0,noHate
14301116_1,572210,1380,0,noHate
14301116_2,572210,1380,0,noHate
14301116_3,572210,1380,0,noHate
14301116_4,572210,1380,0,noHate
14301116_5,572210,1380,0,noHate
14406404_1,572226,1375,0,noHate
14406890_1,575011,1375,0,hate
14406890_2,575011,1375,0,hate
14406890_3,575011,1375,0,hate
14406890_4,575011,1375,0,noHate
14407528_1,573263,1375,0,noHate
14407528_2,573263,1375,0,noHate
14407528_3,573263,1375,0,noHate
14409087_1,587931,1375,0,noHate
14409087_2,587931,1375,0,noHate
14410395_1,578693,1375,0,noHate
14411050_1,587508,1375,0,hate
14411050_2,587508,1375,0,hate
14412008_1,577363,1375,0,hate
14412319_1,572241,1375,0,noHate
14412319_2,572241,1375,0,hate
14412547_1,572827,1375,0,noHate
14412900_1,573499,1375,0,noHate
14414525_1,574021,1375,0,noHate
14414818_1,578142,1375,0,noHate
14414818_2,578142,1375,0,noHate
14416271_1,577234,1375,0,hate
14418086_1,598618,1375,0,noHate
14418086_2,598618,1375,0,noHate
14418411_1,573859,1375,0,noHate
14418411_2,573859,1375,0,noHate
14418411_3,573859,1375,0,noHate
14418411_4,573859,1375,0,noHate
14418411_5,573859,1375,0,noHate
14418411_6,573859,1375,0,noHate
14418767_1,586586,1375,0,noHate
14418767_2,586586,1375,0,noHate
14418767_3,586586,1375,0,noHate
14419570_1,586987,1375,2,noHate
14422646_1,593328,1375,0,noHate
14426788_1,573727,1375,0,noHate
14426788_2,573727,1375,0,noHate
14429748_1,600229,1375,0,noHate
14429748_2,600229,1375,0,noHate
14429748_3,600229,1375,0,noHate
14439792_1,573658,1375,0,noHate
14439792_2,573658,1375,0,noHate
14650949_1,574041,1371,0,noHate
14650949_2,574041,1371,0,hate
14650949_3,574041,1371,0,noHate
14650949_4,574041,1371,0,noHate
14650949_5,574041,1371,0,noHate
14650949_6,574041,1371,0,noHate
14650949_7,574041,1371,0,noHate
14650949_8,574041,1371,0,noHate
14657352_1,578519,1371,0,noHate
14657352_2,578519,1371,0,noHate
14657352_3,578519,1371,0,noHate
14657352_4,578519,1371,0,noHate
14658335_1,573598,1371,0,noHate
14658335_2,573598,1371,0,noHate
14658335_3,573598,1371,0,noHate
14662277_1,572134,1371,0,noHate
14662277_2,572134,1371,0,hate
14663763_1,577225,1371,1,hate
14664188_1,578885,1371,0,noHate
14664188_2,578885,1371,0,noHate
14665728_1,572043,1371,0,noHate
14665728_2,572043,1371,0,noHate
14665728_3,572043,1371,0,noHate
14665728_4,572043,1371,0,noHate
14667042_1,572043,1371,0,noHate
14667042_2,572043,1371,0,hate
14667855_1,573110,1371,0,noHate
14668355_1,572513,1371,0,noHate
14668355_2,572513,1371,0,noHate
14668355_3,572513,1371,0,hate
14668569_1,576755,1371,0,noHate
14668569_2,576755,1371,0,noHate
14669208_1,572648,1371,0,noHate
14669208_2,572648,1371,1,hate
14669759_1,572740,1371,0,noHate
14669851_1,572344,1371,0,noHate
14669851_2,572344,1371,0,noHate
14670038_1,573247,1371,0,hate
14671966_1,573247,1371,0,hate
14671966_2,573247,1371,0,hate
14672244_1,576240,1371,0,noHate
14672820_1,576320,1371,1,noHate
14672820_2,576320,1371,1,hate
14672861_1,572043,1371,0,hate
14672861_2,572043,1371,0,hate
14673237_1,574041,1371,0,hate
14673694_1,574041,1371,0,noHate
14674286_1,573247,1371,0,noHate
14674286_2,573247,1371,0,noHate
14674893_1,572225,1371,0,noHate
14677424_1,614516,1371,0,noHate
14678021_1,572231,1371,0,hate
14678021_2,572231,1371,0,noHate
14678722_1,576316,1371,0,noHate
14678722_2,576316,1371,0,noHate
14678722_3,576316,1371,0,noHate
14678722_4,576316,1371,0,noHate
30382967_1,578432,1348,0,noHate
30382967_2,578432,1348,0,noHate
30383039_1,577671,1348,0,noHate
30383111_1,734660,1348,0,noHate
30383111_2,734660,1348,0,noHate
30383111_3,734660,1348,0,noHate
30384247_1,573047,1354,0,noHate
30384247_2,573047,1354,0,noHate
30384247_3,573047,1354,0,noHate
30390992_1,735314,1348,0,noHate
30392062_1,735389,1362,0,hate
30395814_1,734606,1348,0,hate
30399327_1,735873,1362,0,noHate
30399327_2,735873,1362,0,noHate
30407919_1,734703,1362,0,noHate
30407919_2,734703,1362,0,noHate
30407919_3,734703,1362,0,noHate
30407919_4,734703,1362,0,hate
30407919_5,734703,1362,0,noHate
30407919_6,734703,1362,0,noHate
30413448_1,734689,1354,0,noHate
30413448_2,734689,1354,0,noHate
30416052_1,734579,1362,0,noHate
30416052_2,734579,1362,0,noHate
30420928_1,574600,1388,0,noHate
30423555_1,572231,1359,0,noHate
30423555_2,572231,1359,0,noHate
30431843_1,572608,1362,0,noHate
30431843_2,572608,1362,0,noHate
30431843_3,572608,1362,4,noHate
30438133_1,572057,1348,0,noHate
30438133_2,572057,1348,0,noHate
30439769_1,573224,1362,0,relation
30439769_2,573224,1362,0,noHate
30439769_3,573224,1362,0,hate
30439769_4,573224,1362,0,relation
30442475_1,574600,1388,0,noHate
30442475_2,574600,1388,0,noHate
30442475_3,574600,1388,0,noHate
30446585_1,623547,1359,0,noHate
30446585_2,623547,1359,0,noHate
30446585_3,623547,1359,0,noHate
30447521_1,576342,1362,0,noHate
30447521_2,576342,1362,0,noHate
30447521_3,576342,1362,3,hate
30453770_1,572990,1354,1,hate
30453770_2,572990,1354,1,noHate
30453770_3,572990,1354,1,noHate
30457422_1,572269,1388,0,hate
30457422_2,572269,1388,0,hate
30461147_1,572058,1359,0,hate
30466508_1,572344,1388,0,noHate
30466508_2,572344,1388,0,noHate
30467681_1,572510,1347,0,noHate
30467681_2,572510,1347,0,noHate
30471804_1,735180,1388,0,hate
30471804_2,735180,1388,0,hate
30473356_1,578633,1348,0,noHate
30473356_2,578633,1348,0,noHate
30473356_3,578633,1348,0,noHate
30473423_1,573347,1348,0,noHate
30473423_2,573347,1348,0,noHate
30473423_3,573347,1348,0,noHate
30474128_1,578653,1354,0,hate
30474323_1,581520,1354,0,noHate
30474323_2,581520,1354,0,noHate
30474323_3,581520,1354,0,noHate
30474323_4,581520,1354,0,noHate
30474323_5,581520,1354,0,noHate
30474323_6,581520,1354,0,hate
30480974_1,737991,1388,0,noHate
30480974_2,737991,1388,0,noHate
30483980_1,578125,1359,0,noHate
30483980_2,578125,1359,0,noHate
30483980_3,578125,1359,0,noHate
30484034_1,572668,1359,0,noHate
30484034_2,572668,1359,0,noHate
30496437_1,574610,1388,0,noHate
30496437_2,574610,1388,0,noHate
30496437_3,574610,1388,0,noHate
30496810_1,575397,1388,0,hate
30496810_2,575397,1388,0,noHate
30499287_1,734566,1359,0,noHate
30500311_1,574052,1362,0,noHate
30503971_1,574977,1348,0,hate
30503971_2,574977,1348,0,noHate
30506551_1,574041,1359,0,noHate
30507412_1,573125,1362,0,noHate
30507412_2,573125,1362,0,noHate
30507412_3,573125,1362,0,noHate
30507412_4,573125,1362,0,noHate
30507533_1,577121,1362,0,noHate
30507533_2,577121,1362,0,noHate
30507560_1,575970,1362,0,noHate
30507680_1,603922,1362,0,noHate
30507680_2,603922,1362,0,noHate
30507680_3,603922,1362,0,hate
30518085_1,734612,1348,0,hate
30518085_2,734612,1348,0,hate
30527903_1,573458,1359,0,noHate
30527903_2,573458,1359,0,noHate
30527903_3,573458,1359,0,noHate
30528563_1,574898,1362,0,noHate
30528563_2,574898,1362,0,noHate
30528574_1,574898,1362,0,noHate
30528574_2,574898,1362,0,noHate
30528574_3,574898,1362,0,noHate
30533187_1,572236,1348,1,hate
30537263_1,580921,1362,0,noHate
30537263_2,580921,1362,0,noHate
30537263_3,580921,1362,0,noHate
30541960_1,738851,1348,0,hate
30541960_2,738851,1348,0,hate
30541960_3,738851,1348,0,hate
30543188_1,572482,1359,0,noHate
30543188_2,572482,1359,0,noHate
30546987_1,575717,1348,0,hate
30546987_2,575717,1348,0,hate
30548878_1,578773,1359,0,noHate
30554879_1,573419,1359,0,hate
30559294_1,734661,1354,0,noHate
30559294_2,734661,1354,0,noHate
30559294_3,734661,1354,0,noHate
30559316_1,572893,1354,0,noHate
30559316_2,572893,1354,0,noHate
30560340_1,573414,1359,0,noHate
30560340_2,573414,1359,0,noHate
30561634_1,573792,1362,0,noHate
30561634_2,573792,1362,0,noHate
30564938_1,735124,1348,0,noHate
30564938_2,735124,1348,0,noHate
30568938_1,575696,1347,0,noHate
30568938_2,575696,1347,0,hate
30569416_1,572147,1348,0,noHate
30575153_1,581821,1362,0,noHate
30576365_1,735152,1354,0,noHate
30577004_1,573414,1359,0,noHate
30582393_1,576014,1359,0,noHate
30582393_2,576014,1359,0,noHate
30582427_1,573897,1359,0,noHate
30582427_2,573897,1359,0,noHate
30582427_3,573897,1359,0,noHate
30582427_4,573897,1359,0,noHate
30582427_5,573897,1359,0,noHate
30582427_6,573897,1359,0,noHate
30582427_7,573897,1359,0,noHate
30582427_8,573897,1359,0,noHate
30582427_9,573897,1359,0,noHate
30582427_10,573897,1359,0,noHate
30582427_11,573897,1359,0,noHate
30582427_12,573897,1359,0,noHate
30582427_13,573897,1359,0,noHate
30582427_14,573897,1359,0,noHate
30586261_1,572693,1346,0,noHate
30586261_2,572693,1346,0,noHate
30586792_1,739402,1348,0,noHate
30586792_2,739402,1348,0,noHate
30593186_1,576106,1359,0,hate
30593435_1,575781,1359,0,noHate
30593435_2,575781,1359,0,noHate
30593435_3,575781,1359,0,noHate
30604529_1,572588,1362,0,noHate
30604529_2,572588,1362,0,noHate
30604529_3,572588,1362,0,noHate
30604557_1,573930,1362,0,noHate
30604557_2,573930,1362,0,noHate
30604557_3,573930,1362,0,noHate
30604557_4,573930,1362,0,noHate
30604557_5,573930,1362,0,noHate
30604557_6,573930,1362,0,noHate
30604557_7,573930,1362,0,noHate
30604557_8,573930,1362,0,noHate
30607361_1,581584,1348,0,hate
30611326_1,578188,1348,0,noHate
30611326_2,578188,1348,0,noHate
30613081_1,573186,1359,0,noHate
30613081_2,573186,1359,0,noHate
30618051_1,739787,1359,0,hate
30618051_2,739787,1359,0,noHate
30618051_3,739787,1359,0,noHate
30618125_1,577681,1359,0,hate
30620863_1,575695,1348,0,noHate
30622773_1,572622,1359,0,noHate
30622773_2,572622,1359,0,noHate
30622912_1,580712,1359,0,noHate
30622912_2,580712,1359,0,noHate
30622912_3,580712,1359,0,noHate
30622912_4,580712,1359,0,hate
30622912_5,580712,1359,0,noHate
30622912_6,580712,1359,0,noHate
30623646_1,572074,1362,0,noHate
30623646_2,572074,1362,0,noHate
30623646_3,572074,1362,0,noHate
30626246_1,581584,1348,0,noHate
30626265_1,587276,1348,0,noHate
30626265_2,587276,1348,0,noHate
30626265_3,587276,1348,0,noHate
30626265_4,587276,1348,0,noHate
30640927_1,578499,1359,0,noHate
30642035_1,576777,1362,1,hate
30642035_2,576777,1362,1,noHate
30642035_3,576777,1362,1,noHate
30644184_1,572066,1346,0,noHate
30644184_2,572066,1346,0,noHate
30644184_3,572066,1346,0,noHate
30644184_4,572066,1346,0,hate
30645499_1,575695,1359,0,noHate
30645499_2,575695,1359,0,noHate
30650292_1,579938,1359,2,noHate
30658575_1,575935,1354,0,noHate
30659555_1,577114,1359,0,noHate
30659555_2,577114,1359,0,noHate
30659558_1,579733,1359,0,noHate
30667359_1,575695,1348,0,noHate
30667359_2,575695,1348,0,noHate
30667359_3,575695,1348,0,noHate
30668332_1,572502,1354,0,noHate
30670140_1,572333,1362,0,hate
30670140_2,572333,1362,0,noHate
30670220_1,587493,1362,0,noHate
30677882_1,576520,1354,0,noHate
30679925_1,580921,1362,0,hate
30679925_2,580921,1362,0,hate
30679925_3,580921,1362,0,hate
30688661_1,572266,1354,0,noHate
30688661_2,572266,1354,0,noHate
30690932_1,624149,1362,0,noHate
30690932_2,624149,1362,0,noHate
30729421_1,572259,1362,0,noHate
30729421_2,572259,1362,0,hate
30729421_3,572259,1362,0,noHate
30729421_4,572259,1362,0,noHate
30729421_5,572259,1362,0,hate
30751395_1,576538,1362,0,noHate
30751395_2,576538,1362,0,noHate
30753460_1,572427,1347,0,noHate
30756236_1,572126,1362,0,noHate
30756236_2,572126,1362,0,noHate
30756236_3,572126,1362,0,noHate
30756322_1,583381,1362,0,noHate
30758569_1,584200,1347,0,hate
30761981_1,581586,1347,0,noHate
30762994_1,572289,1354,0,noHate
30762994_2,572289,1354,0,noHate
30765008_1,587458,1362,0,noHate
30765008_2,587458,1362,0,noHate
30770518_1,575695,1346,0,hate
30779231_1,575459,1346,0,noHate
30779231_2,575459,1346,0,noHate
30780151_1,575485,1354,0,noHate
30780151_2,575485,1354,0,noHate
30780151_3,575485,1354,0,noHate
30782282_1,587798,1362,0,noHate
30784934_1,576233,1354,0,noHate
30784934_2,576233,1354,0,noHate
30784938_1,574934,1354,0,noHate
30784938_2,574934,1354,0,noHate
30793082_1,580226,1347,1,noHate
30852439_1,582493,1346,0,noHate
30852439_2,582493,1346,0,noHate
30852439_3,582493,1346,0,noHate
31000153_1,576505,1346,0,noHate
31000153_2,576505,1346,0,hate
31083891_1,581602,1345,0,noHate
31083891_2,581602,1345,0,hate
31512292_1,572043,1363,0,noHate
31513229_1,572414,1346,0,noHate
31513229_2,572414,1346,0,noHate
31553780_1,590072,1363,0,noHate
31553780_2,590072,1363,0,noHate
31553780_3,590072,1363,0,noHate
31662214_1,613132,1363,0,noHate
31662214_2,613132,1363,0,noHate
31662214_3,613132,1363,0,noHate
31711240_1,744926,1363,0,noHate
31711240_2,744926,1363,0,noHate
31711240_3,744926,1363,0,noHate
31711240_4,744926,1363,0,noHate
31712585_1,608629,1363,0,noHate
31712652_1,586937,1363,0,noHate
31722552_1,593133,1363,0,noHate
31722565_1,577462,1363,0,noHate
31722565_2,577462,1363,0,hate
31723759_1,573691,1363,0,noHate
31723759_2,573691,1363,0,noHate
31726177_1,600650,1363,0,noHate
31726177_2,600650,1363,0,noHate
31728543_1,580027,1363,0,noHate
31730609_1,573885,1363,0,noHate
31730609_2,573885,1363,0,noHate
31730609_3,573885,1363,0,noHate
31730609_4,573885,1363,0,noHate
31735012_1,572043,1363,0,noHate
31735012_2,572043,1363,0,noHate
31735012_3,572043,1363,0,noHate
31737444_1,573805,1363,2,noHate
31737444_2,573805,1363,2,noHate
31737664_1,577024,1345,0,noHate
31737664_2,577024,1345,0,noHate
31737664_3,577024,1345,0,noHate
31741895_1,601831,1363,0,noHate
31743953_1,573606,1363,0,noHate
31744094_1,606608,1363,0,noHate
31744094_2,606608,1363,0,noHate
31744151_1,573589,1363,0,hate
31748494_1,601650,1363,3,noHate
31748683_1,573656,1363,0,noHate
31748683_2,573656,1363,0,noHate
31748683_3,573656,1363,0,noHate
31752007_1,574608,1363,0,noHate
31752007_2,574608,1363,0,noHate
31752007_3,574608,1363,0,noHate
31752052_1,626679,1363,0,hate
31752052_2,626679,1363,0,hate
31753173_1,573689,1363,0,noHate
31755302_1,593191,1363,0,noHate
31755302_2,593191,1363,0,noHate
31759324_1,573679,1363,0,hate
31759324_2,573679,1363,0,noHate
31765374_1,750200,1363,0,hate
31766264_1,599546,1363,0,noHate
31766264_2,599546,1363,0,noHate
31766264_3,599546,1363,2,noHate
31766264_4,599546,1363,2,noHate
31766298_1,606624,1363,0,noHate
31766298_2,606624,1363,0,noHate
31769426_1,633673,1363,0,noHate
31769426_2,633673,1363,0,noHate
31770287_1,573685,1363,0,noHate
31770287_2,573685,1363,0,noHate
31770287_3,573685,1363,0,noHate
31773821_1,599746,1363,0,noHate
31773821_2,599746,1363,0,noHate
31773821_3,599746,1363,0,noHate
31773821_4,599746,1363,0,noHate
31775700_1,572449,1363,0,noHate
31775700_2,572449,1363,0,noHate
31775700_3,572449,1363,0,noHate
31782587_1,750289,1363,0,noHate
31782587_2,750289,1363,0,noHate
31783609_1,590030,1363,0,noHate
31786660_1,600821,1363,0,noHate
31786660_2,600821,1363,0,noHate
31786660_3,600821,1363,0,noHate
31787598_1,593307,1363,0,noHate
31787598_2,593307,1363,0,noHate
31787632_1,600167,1363,0,noHate
31787632_2,600167,1363,0,noHate
31787638_1,586751,1363,0,noHate
31787638_2,586751,1363,0,noHate
32389591_1,572144,1345,0,noHate
32389591_2,572144,1345,0,noHate
32507722_1,735154,1388,0,noHate
32507722_2,735154,1388,0,noHate
32976404_1,594120,1388,0,noHate
33016838_1,583261,1345,0,noHate
33016838_2,583261,1345,13,noHate
33141763_1,572490,1396,0,noHate
33141763_2,572490,1396,0,noHate
33141763_3,572490,1396,0,hate
33419201_1,574600,1388,0,noHate
33419201_2,574600,1388,0,noHate
12843096_1,572191,1396,0,noHate
12843669_1,575072,1396,0,noHate
12843669_2,575072,1396,0,noHate
12845602_1,575438,1396,1,noHate
12845602_2,575438,1396,1,noHate
12846406_1,573196,1396,0,noHate
12846406_2,573196,1396,9,noHate
12847415_1,575681,1346,0,noHate
12848466_1,575848,1346,0,noHate
12848466_2,575848,1346,0,noHate
12848466_3,575848,1346,0,noHate
12848466_4,575848,1346,0,noHate
12848466_5,575848,1346,0,noHate
12848466_6,575848,1346,0,noHate
12852254_1,575534,1346,0,noHate
12853542_1,572091,1346,5,noHate
12854968_1,575569,1346,0,noHate
12854968_2,575569,1346,0,hate
12856113_1,572976,1346,0,noHate
12856773_1,572150,1346,0,noHate
12856773_2,572150,1346,0,noHate
12858788_1,576152,1346,4,noHate
12858788_2,576152,1346,4,hate
12858788_3,576152,1346,4,hate
12858929_1,572226,1346,0,noHate
12858929_2,572226,1346,0,hate
12875822_1,577437,1347,2,noHate
12875822_2,577437,1347,0,noHate
12881766_1,577734,1345,0,noHate
12881766_2,577734,1345,0,hate
12882293_1,577433,1345,0,noHate
12882293_2,577433,1345,0,noHate
12882293_3,577433,1345,0,noHate
12882682_1,577789,1345,0,relation
12882682_2,577789,1345,0,relation
12882682_3,577789,1345,0,noHate
12883338_1,576824,1345,0,noHate
12883338_2,576824,1345,0,noHate
12899202_1,572684,1345,0,hate
12899202_2,572684,1345,0,noHate
12902289_1,578166,1345,0,noHate
12902289_2,578166,1345,0,noHate
12902289_3,578166,1345,0,noHate
12902289_4,578166,1345,0,noHate
12959685_1,577004,1345,0,hate
13029622_1,578946,1345,0,noHate
13029622_2,578946,1345,0,noHate
13060195_1,573125,1345,0,noHate
13060195_2,573125,1345,0,noHate
13060199_1,579203,1345,0,noHate
13060199_2,579203,1345,0,hate
13060199_3,579203,1345,0,hate
13061354_1,573432,1345,2,hate
13061354_2,573432,1345,2,hate
13120564_1,577014,1345,7,noHate
13120564_2,577014,1345,7,noHate
13120564_3,577014,1345,7,noHate
13176911_1,576891,1345,4,noHate
13196001_1,573486,1345,2,noHate
13245340_1,572066,1345,0,noHate
13245340_2,572066,1345,0,noHate
13245340_3,572066,1345,0,noHate
13246274_1,575102,1345,0,noHate
13246274_2,575102,1345,0,noHate
13246274_3,575102,1345,0,noHate
13251627_1,575083,1345,0,noHate
13251627_2,575083,1345,0,noHate
13251627_3,575083,1345,0,noHate
13251831_1,576070,1345,0,hate
13284941_1,573347,1345,0,noHate
13284941_2,573347,1345,0,noHate
13284941_3,573347,1345,0,noHate
13285245_1,573347,1345,15,hate
13285245_2,573347,1345,15,noHate
13285245_3,573347,1345,15,noHate
13285245_4,573347,1345,15,hate
13285245_5,573347,1345,15,noHate
13287496_1,573474,1345,0,noHate
13287496_2,573474,1345,0,noHate
13287496_3,573474,1345,0,hate
13287496_4,573474,1345,0,noHate
13287496_5,573474,1345,0,noHate
13287496_6,573474,1345,0,hate
13287496_7,573474,1345,0,hate
13351035_1,577083,1345,0,noHate
13351035_2,577083,1345,0,noHate
13419558_1,575899,1347,0,noHate
13419558_2,575899,1347,0,hate
13428023_1,578216,1347,0,noHate
13428023_2,578216,1347,0,noHate
13438987_1,572043,1347,0,noHate
13438987_2,572043,1347,0,noHate
13438987_3,572043,1347,0,noHate
13438987_4,572043,1347,0,noHate
13441177_1,575159,1347,0,noHate
13441177_2,575159,1347,0,noHate
13441177_3,575159,1347,0,noHate
13450361_1,579084,1347,2,noHate
13451537_1,572668,1347,0,hate
13453704_1,575957,1347,0,noHate
13453704_2,575957,1347,0,noHate
13453704_3,575957,1347,0,noHate
13453704_4,575957,1347,0,noHate
13453704_5,575957,1347,0,noHate
13454911_1,572158,1347,0,noHate
13454911_2,572158,1347,0,noHate
13454911_3,572158,1347,0,noHate
13455094_1,572158,1347,0,noHate
13455094_2,572158,1347,0,noHate
13455094_3,572158,1347,0,noHate
13455182_1,572158,1347,0,noHate
13455190_1,575082,1347,1,hate
13455369_1,582378,1347,6,hate
13455369_2,582378,1347,6,hate
13455369_3,582378,1347,0,noHate
13455369_4,582378,1347,6,hate
13456619_1,576598,1347,2,noHate
13457114_1,573278,1347,0,hate
13457114_2,573278,1347,0,noHate
13457473_1,572158,1347,0,noHate
13457473_2,572158,1347,0,noHate
13458187_1,582515,1347,0,noHate
13458187_2,582515,1347,2,hate
13458488_1,582330,1347,0,noHate
13459510_1,575746,1347,0,hate
13459691_1,579079,1347,0,noHate
13459691_2,579079,1347,0,noHate
13460246_1,577181,1346,0,noHate
13460246_2,577181,1346,0,noHate
13460337_1,572059,1347,0,hate
13465352_1,575695,1346,0,noHate
13465352_2,575695,1346,0,noHate
13467470_1,572112,1346,0,noHate
13467470_2,572112,1346,0,noHate
13467470_3,572112,1346,0,noHate
13471610_1,575834,1346,0,noHate
13471610_2,575834,1346,0,noHate
13471818_1,576319,1346,5,noHate
13471818_2,576319,1346,0,relation
13471818_3,576319,1346,5,hate
13471827_1,581678,1346,4,hate
13472034_1,572112,1346,0,noHate
13472258_1,578140,1346,0,noHate
13472258_2,578140,1346,0,noHate
13472258_3,578140,1346,0,noHate
13473131_1,575873,1346,0,hate
13473131_2,575873,1346,0,noHate
13473239_1,572196,1346,0,noHate
13474456_1,576695,1346,0,hate
13475206_1,577729,1345,0,noHate
13475861_1,574312,1345,0,hate
13475873_1,575941,1346,0,hate
13475873_2,575941,1346,0,noHate
13476628_1,584177,1345,0,noHate
13476628_2,584177,1345,0,noHate
13479064_1,578708,1346,0,noHate
13479172_1,572299,1346,0,noHate
13479818_1,572408,1346,0,noHate
13481896_1,576310,1346,0,hate
13482120_1,585022,1346,0,noHate
13490903_1,585880,1395,0,noHate
13490903_2,585880,1395,0,noHate
13490903_3,585880,1395,0,noHate
13490903_4,585880,1395,0,noHate
13494117_1,580901,1395,0,noHate
13494117_2,580901,1395,0,noHate
13494117_3,580901,1395,0,noHate
13494117_4,580901,1395,0,noHate
13494117_5,580901,1395,0,noHate
13494117_6,580901,1395,0,noHate
13494117_7,580901,1395,0,noHate
13494433_1,585757,1395,0,noHate
13494433_2,585757,1395,0,noHate
13494433_3,585757,1395,0,noHate
13494433_4,585757,1395,0,noHate
13494433_5,585757,1395,0,noHate
13494433_6,585757,1395,0,noHate
13494521_1,585757,1395,0,noHate
13494521_2,585757,1395,0,noHate
13494633_1,584433,1395,0,noHate
13494633_2,584433,1395,0,noHate
13496220_1,575090,1395,0,noHate
13496220_2,575090,1395,4,hate
13497385_1,586291,1395,0,noHate
13499253_1,573017,1395,0,noHate
13499253_2,573017,1395,0,noHate
13499896_1,576220,1395,0,noHate
13499896_2,576220,1395,0,hate
13500353_1,576788,1395,0,hate
13500353_2,576788,1395,0,noHate
13500353_3,576788,1395,0,noHate
13500381_1,574979,1395,0,noHate
13500381_2,574979,1395,0,noHate
13500666_1,586460,1395,0,noHate
13500718_1,586444,1395,0,noHate
13500718_2,586444,1395,0,noHate
13502671_1,578027,1395,0,noHate
13503039_1,580098,1345,0,noHate
13504803_1,586601,1395,0,noHate
13504803_2,586601,1395,0,hate
13504803_3,586601,1395,0,noHate
13504803_4,586601,1395,0,noHate
13504803_5,586601,1395,0,hate
13504803_6,586601,1395,0,hate
13504803_7,586601,1395,0,noHate
13504803_8,586601,1395,0,noHate
13504803_9,586601,1395,0,hate
13504803_10,586601,1395,0,hate
13504839_1,582543,1395,0,noHate
13505191_1,586662,1395,0,noHate
13505191_2,586662,1395,0,noHate
13505191_3,586662,1395,0,noHate
13510478_1,572082,1345,0,noHate
13510682_1,572788,1345,0,noHate
13510682_2,572788,1345,1,noHate
13511568_1,577328,1345,0,noHate
13511568_2,577328,1345,0,noHate
13512483_1,574102,1345,0,noHate
13553557_1,588238,1346,0,relation
13553557_2,588238,1346,0,relation
13556893_1,578103,1346,0,noHate
13560796_1,576173,1394,0,idk/skip
13560796_2,576173,1394,0,noHate
13560796_3,576173,1394,0,noHate
13560796_4,576173,1394,0,noHate
13560796_5,576173,1394,0,noHate
13560796_6,576173,1394,0,noHate
13563834_1,580949,1347,0,hate
13563834_2,580949,1347,1,hate
13566980_1,576086,1394,0,noHate
13566980_2,576086,1394,0,noHate
13566980_3,576086,1394,0,noHate
13566980_4,576086,1394,0,noHate
13566980_5,576086,1394,0,noHate
13566980_6,576086,1394,0,noHate
13585892_1,586021,1393,0,hate
13585892_2,586021,1393,4,noHate
13586829_1,581116,1393,0,hate
13586829_2,581116,1393,2,hate
13586829_3,581116,1393,2,noHate
13587085_1,572043,1393,0,hate
13587091_1,579436,1393,0,noHate
13587091_2,579436,1393,0,noHate
13587091_3,579436,1393,0,noHate
13588153_1,589562,1393,0,hate
13588794_1,586437,1393,1,noHate
13588794_2,586437,1393,1,noHate
13588794_3,586437,1393,1,idk/skip
13589077_1,589887,1393,0,noHate
13589077_2,589887,1393,0,noHate
13589077_3,589887,1393,0,noHate
13589077_4,589887,1393,0,noHate
13589608_1,586693,1393,0,noHate
13589608_2,586693,1393,0,hate
13589608_3,586693,1393,0,noHate
13590484_1,589611,1393,0,noHate
13590782_1,586668,1393,0,noHate
13590966_1,589997,1393,0,noHate
13590966_2,589997,1393,0,noHate
13591809_1,586267,1393,0,noHate
13591809_2,586267,1393,0,noHate
13591809_3,586267,1393,0,hate
13591897_1,589851,1393,0,noHate
13592546_1,589849,1393,0,hate
13593952_1,579668,1393,0,noHate
13593952_2,579668,1393,0,noHate
13593952_3,579668,1393,0,noHate
13595419_1,575152,1393,0,noHate
13595419_2,575152,1393,0,noHate
13600264_1,589564,1393,7,noHate
13600264_2,589564,1393,0,noHate
13600886_1,587044,1393,0,noHate
13603315_1,581214,1393,0,noHate
13603727_1,586977,1393,0,noHate
13603727_2,586977,1393,0,noHate
13604063_1,586448,1393,0,noHate
13608459_1,581214,1393,0,noHate
13609554_1,589705,1393,0,hate
13609554_2,589705,1393,0,noHate
13609554_3,589705,1393,0,noHate
13615314_1,581214,1393,0,hate
13639181_1,591076,1391,0,hate
13643281_1,591206,1391,0,noHate
13643461_1,576827,1391,0,noHate
13842505_1,591118,1391,1,noHate
13842672_1,592421,1391,1,noHate
13842818_1,591162,1391,3,hate
13842818_2,591162,1391,3,hate
13843216_1,572307,1391,0,noHate
13843216_2,572307,1391,0,noHate
13844548_1,572190,1391,2,noHate
13844785_1,591113,1391,0,hate
13845153_1,581248,1391,7,noHate
13845153_2,581248,1391,7,noHate
13851537_1,590562,1391,0,noHate
13851537_2,590562,1391,1,noHate
13852434_1,590349,1391,0,noHate
